Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
86,the_and_was_is_service,43,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,44,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
85,the_and_was_service_is,0,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,1,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,5,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,8,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,14,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,17,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,19,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,22,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,24,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,26,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,27,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
85,the_and_was_service_is,43,80,the_service_hotel_was_breakfast,73,pool_spa_gym_the_area,0.9568131963989295
84,four_seasons_boston_stayed_at,9,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
84,four_seasons_boston_stayed_at,13,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
84,four_seasons_boston_stayed_at,33,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
84,four_seasons_boston_stayed_at,38,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
84,four_seasons_boston_stayed_at,39,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
84,four_seasons_boston_stayed_at,41,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
84,four_seasons_boston_stayed_at,42,69,boston_mandarin_oriental_harbor_in,77,four_seasons_stayed_chicago_at,0.9313469632335298
83,worth_decor_furnishings_expensive_it,40,40,decor_furnishings_modern_style_elegant,44,worth_expensive_penny_cheap_every,0.9146647433804165
83,worth_decor_furnishings_expensive_it,44,40,decor_furnishings_modern_style_elegant,44,worth_expensive_penny_cheap_every,0.9146647433804165
82,lobby_elevators_bags_to_elevator,31,58,bags_our_check_bellman_ready,70,lobby_elevators_elevator_the_to,0.9009638299845312
82,lobby_elevators_bags_to_elevator,35,58,bags_our_check_bellman_ready,70,lobby_elevators_elevator_the_to,0.9009638299845312
82,lobby_elevators_bags_to_elevator,45,58,bags_our_check_bellman_ready,70,lobby_elevators_elevator_the_to,0.9009638299845312
82,lobby_elevators_bags_to_elevator,48,58,bags_our_check_bellman_ready,70,lobby_elevators_elevator_the_to,0.9009638299845312
81,view_bathroom_shower_the_room,6,52,nyc_york_new_ny_in,76,shower_bathroom_view_room_the,0.8859519636966656
