,-1_and_the_to_we,0_location_shopping_walk_walking,1_de_et_le_est,2_experience_say_it_overall,3_shower_bathroom_tub_bath,4_view_floor_views_room,5_seasons_four_baltimore_regis,6_staff_friendly_helpful_very,7_pool_area_swimming_small,8_nyc_york_new_ny,9_breakfast_morning_buffet_breakfasts,10_bar_drinks_lounge_drink,11_di_il_la_che,12_bed_comfortable_pillows_beds,13_noise_quiet_hear_loud,14_staff_hotel_friendly_helpful,15_service_customer_impeccable_friendly,16_suite_upgraded_king_deluxe,17_hotel_this_recommend_highly,18_location_hotel_located_is,19_spa_massage_massages_use,20_rooms_are_spacious_comfortable,21_food_delicious_tasty_meal,22_rate_rates_price_night,23_el_que_de_en,24_gym_fitness_workout_facility,25_hotel_decor_historic_renovated,26_lol_cooney_genial_russian,27_housekeeping_job_clean_turn,28_internet_wifi_free_wi,29_back_will_return_be,30_coffee_tea_maker_nespresso,31_stay_here_overall_wonderful,32_bags_bellman_car_valet,33_desk_front_helpful_professional,34_lobby_gorgeous_is_small,35_stayed_nights_august_here,36_boston_harbor_common_our,37_again_would_here_stay,38_concierge_helpful_suggestions_reservations,39_bill_fixed_phone_me,40_carlton_ritz_charlotte_at,41_ritz_at_fabulous_stay,42_champagne_bottle_chocolate_anniversary,43_trump_soho_chicago_returned,44_chicago_in_best_stay,45_dc_jefferson_washington_fairfax,46_decor_furnishings_style_modern,47_hotels_stayed_ve_best,48_mandarin_oriental_boston_at,49_property_this_overall_save,50_location_great_rooms_service,51_dinner_eat_restaurant_closed,52_elevator_elevators_floor_key,53_worth_expensive_penny_cheap,54_nyc_standards_manhattan_rooms,55_00_ten_10_ouch,56_star_five_stars_hotel,57_cribs_stuffed_toy_her,58_relaxing_atmosphere_relaxed_relax,59_parking_valet_35_seems,60_air_conditioning_conditioner_temperature,61_anniversary_celebrate_wedding_our,62_stations_restaurants_restaurant_dining,63_early_ready_check_call,64_star_stars_five_category,65_room_nice_was_lovely,66_check_fast_quick_efficient,67_mirror_tv_bathroom_built,68_called_reservation_incident_did,69_return_will_again_back,70_ipad_cd_iphone_bose,71_san_diego_francisco_located,72_tv_channels_large_hd,73_waldorf_astoria_towers_grandest,74_surrey_london_palms_royal,75_seattle_puget_sound_fairmont,76_grounds_garden_maintained_beautiful,77_here_will_again_staying,78_highly_recommended_recommend_agno,79_turn_turndown_down_service,80_smell_odor_smelled_mildew,81_dirty_clean_carpets_dusty,82_service_room_poor_znd,83_ice_water_cold_pack,84_conrad_shack_shake_new,85_room_spotless_noticed_huge,86_valet_desk_front_staff,87_clean_spacious_modern_room,88_welcoming_smiling_smile_greeted,89_slippers_robes_toiletries_sized,90_hyatt_park_chicago_connection,91_restaurant_excellent_refurbishing_michelle,92_la_vibe_confortably_specialy,93_fairmont_olympic_rates_swish,94_towels_soft_bath_towel,95_reservations_mentions_reservation_any,96_peninsula_3x_oue_cheep,97_stayed_days_here_adams,98_desk_front_told_said,99_service_fs_hotel_this,100_tip_tipping_accept_gratuity,101_she_standing_health_her,102_name_names_by_knew,103_drawers_desk_closet_couch,104_nights_august_spent_during,105_issues_minor_few_complain
54_nyc_standards_manhattan_rooms,0.3988136419079999,0.1712143196677527,0.02535433873305245,0.18457714428547695,0.2758037816763106,0.25308876331601377,0.16181836422305476,0.13347161809873365,0.17373434662381984,0.5099117056855405,0.13878375995498227,0.1540276532543074,0.021014525140473726,0.1983664790868801,0.2051713180935695,0.19395161312062204,0.10906246677089348,0.2705085220633907,0.18604254098420311,0.18462877378624312,0.11814476284163793,0.4257290243846996,0.11920003990050776,0.20510731950464955,0.019480792130107723,0.1632514882277932,0.20479112020549695,0.014838770758073258,0.12191125820793307,0.11092175830238583,0.08516547880674985,0.10709678494305896,0.11859766036245976,0.10359245338370776,0.08765880421603155,0.12162775195943018,0.1098978657454781,0.09840901656024101,0.07450987224656659,0.07871694650524333,0.10625931746125283,0.07837840692667641,0.09682975053077603,0.08634128681189915,0.1425900562913591,0.1310619269052454,0.09733173506479433,0.10102012285591057,0.19096191286716463,0.11803167624388992,0.09392976040311916,0.22364621090618297,0.10528094661049407,0.11639072855626362,0.07590355511054157,0.9999999999999986,0.01222984188546428,0.14252764705181936,0.10553481268200303,0.13155869711776502,0.08363163128886877,0.10300952938420331,0.0704722150990415,0.12111610564002247,0.1173237851228956,0.06094538208610299,0.15023914844394184,0.03980019726815069,0.10437137168142038,0.11659124447463132,0.131336258696721,0.11678768568779291,0.07535048525391926,0.1732881395816802,0.1165365779172492,0.15156092481173208,0.07937882616696766,0.07865874854216112,0.10947377191720636,0.011977566931618742,0.06989124175946886,0.09329828655178715,0.11616842307054927,0.13188252974349365,0.07806028791783919,0.1804872122812094,0.1361286511167182,0.061644766598394386,0.2806146607534704,0.0905980981381314,0.10145527314505735,0.09348824084495783,0.06892528910818953,0.11680026408712477,0.07574126248225531,0.09103456988676607,0.07751572982077888,0.07407398980062815,0.09740343987855361,0.07628770332908331,0.09554644509530957,0.08363660782592272,0.07301647727644121,0.07485394311620389,0.22121995105756437,0.07877541715236486,0.08570189124764896
55_00_ten_10_ouch,0.05843604079995691,0.036545928691280344,0.0036310940019363483,0.026914857754092227,0.018182824533208478,0.030791555481861115,0.01357159301678747,0.014439106375087725,0.024519951439005507,0.029641251389437358,0.041149215932258495,0.039470096109319924,0.0011888088346514618,0.016425304428735986,0.023732079876412664,0.01726203024095898,0.02481736105338458,0.022820647045783897,0.04409068547080686,0.04322217586852189,0.0273554704651506,0.012944292542641452,0.015145834015463218,0.06733063747163885,0.013505188492676614,0.021202584961850658,0.013221515512810205,0.0012062730949186186,0.055237417248409394,0.019916925231303038,0.006788693753236723,0.020048093864657016,0.0036346607432374126,0.02101315956036834,0.01067256159959695,0.01630177651181804,0.0314170165240947,0.013443734535198364,0.009295785952605884,0.01456553970294748,0.030766876515343256,0.006354388450354531,0.007634868005612638,0.015383459487035145,0.01880946977370539,0.01995139968836647,0.015140661390562152,0.010621851210944925,0.01142625006247593,0.01030928065530029,0.022497709432788338,0.017857423290377705,0.013745826545371898,0.01724043619164704,0.006569720178692308,0.01222984188546428,1.0,0.015538781468619957,0.018936128480501874,0.03414360229375703,0.016255616525296328,0.01431262759349472,0.0024875906839139845,0.016932063965816795,0.10654894190295533,0.007739533795872756,0.009655025538409735,0.029475634621796365,0.008331507846879806,0.018051707964748247,0.016115716449369266,0.01183262970561301,0.007158765034335057,0.005697107483540478,0.009232079692857055,0.004282900995464476,0.03250133813139359,0.04072694824165078,0.015454429701994055,0.008108835001886507,0.011261469884731444,0.015707869255271074,0.002053532614103455,0.00395117927592935,0.03327244327830457,0.014995811896572984,0.0071886544729745025,0.002360021749053184,0.0036006379601300573,0.01443550883766774,0.00410443138474844,0.010162762511082835,0.010852352759438752,0.024132868575258197,0.016078580591213098,0.026862887322635323,0.010121688008488304,0.0044675187349830885,0.007255075952034376,0.037822065230502154,0.016446397899027836,0.017721180465703413,0.007936734525950546,0.004008864951992517,0.013563723000676053,0.011526975373709246,0.0012027901715516284
56_star_five_stars_hotel,0.33816110953207945,0.1524355288063986,0.011284676798064606,0.2501894978275908,0.12080640833529373,0.11846624143914093,0.17334724639312174,0.13291200344926943,0.1262596743235607,0.2048291863197964,0.12008991988855433,0.14131288844036452,0.01021262992400314,0.10808787492034669,0.141769735820018,0.2436964444324951,0.1604576776987932,0.10222639254019451,0.24126968052702516,0.16557946297981485,0.11180028204177106,0.08214864438085591,0.11915415471982492,0.20512714983902336,0.011164189438710597,0.11232882730581646,0.15960649155519915,0.018786710465133617,0.11218934182446122,0.09528868975764297,0.07873552307131196,0.13783699611605899,0.12779364674288124,0.10893854428805091,0.0756706096500256,0.08179825451997168,0.09711229948039538,0.11182232735110711,0.07322473555586113,0.08419497705805055,0.14045724889508285,0.06792488577665376,0.10546200703071207,0.07847808840411695,0.12193596767277201,0.15117061386999348,0.10193179822934023,0.07098883355976832,0.20251133128300602,0.11495715801420207,0.18736342392500194,0.09862352286737129,0.12790403260692473,0.11694913955004906,0.10120942764893602,0.14252764705181936,0.015538781468619957,1.0000000000000007,0.09881162231826658,0.12580429411503025,0.08738649130459016,0.11054251341098972,0.06653687010639002,0.11057782552555699,0.1077951693141218,0.6448458170484506,0.08621033097999868,0.03877969166977903,0.054316034170919784,0.15828316616058513,0.16788537866333358,0.0993870985690737,0.07524911534921978,0.08263260068535588,0.08695783681822992,0.09866892340241194,0.08730953619802805,0.03954766157123208,0.10085713880042715,0.037478899162209235,0.10562885420990929,0.07624471271313195,0.0752952819832003,0.11793669381039525,0.08948171814468991,0.09039785495271024,0.07832000512349756,0.04974110569903396,0.04411832075609388,0.09262296491062987,0.03849007442982477,0.10534706019462838,0.07625929342498503,0.1065017664344632,0.08921452385897662,0.06893383814193893,0.09807672709013276,0.07164889900928652,0.08887664874917629,0.07718169705317621,0.13403364572199736,0.08953694319985991,0.07326888317580485,0.07080204420116384,0.056013224157953616,0.0774456181371824,0.0904689326869643
57_cribs_stuffed_toy_her,0.33317510537677675,0.11922260105527914,0.008984836259134066,0.15880576690381742,0.12922231339889317,0.1638403724970181,0.13368345207524954,0.14725257885229326,0.15625987084712875,0.1590399706965778,0.12725246247597455,0.15732310611440795,0.004547173890150919,0.12807303656697502,0.13096021621249687,0.1726416360329513,0.1137273346404025,0.1521779438216536,0.11055874252286974,0.09963259480504265,0.108579035708795,0.08801021661600839,0.13346237154066948,0.13348413070407528,0.008492825652268018,0.09296630641759888,0.11401015555319301,0.008014106072145834,0.16065461808892437,0.07958495706890496,0.03403198282481905,0.12855948355800925,0.1272273211325393,0.19325173451957525,0.10311951434283555,0.08477351862115576,0.1753600595265232,0.08898194581540371,0.05923972044807042,0.10515404948981774,0.15533449475687422,0.058020237536473056,0.09727703739283809,0.1926125259061708,0.09499586339309327,0.10178793657758443,0.07656831688410817,0.06841953565247547,0.11383113943959063,0.0774789611664871,0.06614756538274598,0.09656924973825928,0.1308804332377107,0.11276326288305087,0.03970710609605112,0.10553481268200303,0.018936128480501874,0.09881162231826658,0.9999999999999983,0.09065732338178699,0.05920605340097943,0.08140042383305478,0.10566016536890345,0.07944951589818103,0.1516552357403152,0.035798598108140935,0.12165803930033364,0.08785855707908131,0.055853254793578104,0.15781715990768053,0.06132992394199273,0.08872187206132051,0.052628118963509135,0.0700525299559972,0.06468188044140823,0.07730339314652161,0.056266143293574496,0.04868655969105159,0.0710696986648121,0.012883456716930336,0.11531618034098873,0.09789885637443654,0.09395611494194109,0.09219804284971257,0.1360581531297964,0.0661874455789851,0.0948154635997135,0.061990701543537655,0.07803700179871514,0.12872063702728115,0.11191811601885224,0.05596531518761609,0.05865002719929605,0.08302260733166929,0.051726182805091225,0.10338189128333267,0.09011153659729487,0.053486371852497744,0.10882457681503173,0.11707334695161238,0.06918866646887956,0.08344422542271362,0.16904660496897336,0.1273280240449518,0.06718054915145955,0.061936831968687524,0.08009882485479454
58_relaxing_atmosphere_relaxed_relax,0.3161576042749792,0.2032934202379501,0.005277118041256865,0.1935486125560206,0.12480690110115474,0.13712091085145978,0.1015036850302451,0.12982085997094464,0.151405868318013,0.18009050924611508,0.11871952762411687,0.19192024047002104,0.006421759786235637,0.1283584745371625,0.16637350497943892,0.18012491839924427,0.10731968743778987,0.11412264496858539,0.16709633944027694,0.17037788840880208,0.10592216928359745,0.12692592072286454,0.1250004339035711,0.16191428865010582,0.0036579196021078123,0.11947772522297721,0.1289794467841113,0.013879122624802365,0.10133922357342463,0.07592223152077748,0.12060250393970429,0.09978194218786769,0.14891722037389457,0.10351777442397449,0.07396501915649288,0.09932214660141508,0.08980963072586925,0.09580588308731308,0.0706630523651934,0.09062599184144847,0.1162218111172282,0.05024697966658393,0.09345458293042304,0.0815030345893294,0.09711234498724026,0.11743573856743954,0.08647593204021803,0.09202773366617997,0.12181794184154685,0.07657731426807804,0.10587400438719435,0.11983631464282296,0.14005152761895587,0.10184946295198054,0.08255766280896054,0.13155869711776502,0.03414360229375703,0.12580429411503025,0.09065732338178699,0.9999999999999994,0.10205567595960477,0.07891666389697952,0.08997536460703179,0.09499265594684356,0.11336539489567168,0.05254530436834236,0.09001964675764274,0.052375583026266305,0.07798050383005904,0.1133251799502365,0.13639135578334596,0.09151115288059353,0.07582443374198876,0.05830719888867973,0.06983488646325339,0.07660417706703697,0.06778513721825903,0.062182350871658555,0.12781614921420625,0.047525686465398745,0.09032038427638009,0.09933081108540184,0.07582623081503281,0.07494983412161417,0.0866970465037106,0.05920146998410043,0.07701420944319577,0.05900286700434403,0.07943009115641927,0.0938148546026347,0.04521669875510318,0.07183753839316975,0.05975746116621165,0.17376754741744344,0.053622109678179354,0.06387821369599746,0.07748877743285791,0.04988310311258437,0.11276620032555998,0.08343619971353539,0.09084425384520099,0.0787001685013953,0.07364868143149705,0.06970492847974417,0.06464358993837419,0.06735513845569477,0.06396500045120768
59_parking_valet_35_seems,0.2226860234956172,0.12327770986185245,0.020703920204163426,0.11936224731604851,0.08337122709857983,0.09108674476690085,0.07399544888788823,0.0985721738723775,0.09042248758910051,0.11470373588442125,0.1597445466405317,0.11066735533044414,0.024794795786319733,0.07524985209108466,0.09716254598961716,0.1301488616191276,0.0798330558104799,0.08213072640724979,0.10323761383622376,0.13111812488366686,0.07981304992345088,0.075608623837527,0.07500435399459886,0.20592696157226456,0.0056344077576808,0.08440507799215761,0.0923979386071224,0.01025311253660512,0.07306359288567932,0.11650430443728506,0.047170448983879544,0.07654681630511977,0.0689389149806123,0.16903972449855667,0.069131689979542,0.05865577217734715,0.06706296624684331,0.05239461728110316,0.05458538658445208,0.053177074491422394,0.08897856148572275,0.05401321554896974,0.062949660253688,0.048440605230046604,0.055516916829206384,0.06601584296771465,0.0512219850025047,0.04786217875380057,0.07656548518529016,0.05242017949043012,0.05239267077769013,0.06735967869705409,0.07073819513792316,0.05942929578403506,0.10657242350881456,0.08363163128886877,0.016255616525296328,0.08738649130459016,0.05920605340097943,0.10205567595960477,0.9999999999999994,0.06210192215993745,0.043448777160549394,0.06988566311885229,0.07134865188973334,0.040092451580374666,0.05700814989726374,0.04427019080313548,0.042093031236543774,0.08303174561981355,0.06326333556099088,0.06688242214791067,0.10562767145388097,0.043343197059359115,0.04468575030331037,0.043389208898457834,0.05110162721204023,0.03553692687236478,0.07262344537511344,0.006357476865916114,0.057609157489722146,0.05015275802189393,0.06070968257549082,0.07219290357505023,0.0680039033426318,0.060925847918958734,0.05256286712687581,0.2749353944291588,0.028705530883938363,0.06803686113559643,0.03652445789022746,0.06951414633622763,0.03984148115562756,0.07421992051037637,0.05537664437862848,0.04657235694384052,0.045247345664596796,0.06271538801164718,0.057122726057420734,0.04515788457533992,0.05663343133607687,0.07064094438564346,0.04753363205723543,0.04706525789865283,0.04802564096884807,0.035188687630375325,0.05063924875690001
60_air_conditioning_conditioner_temperature,0.24073292322920334,0.09687721352546877,0.006680113839351763,0.1410308876639545,0.12093793799625455,0.13756259800961684,0.07728472737066784,0.08703130359831476,0.1086397515902846,0.10848229943709224,0.09660607627959691,0.10448636566179627,0.007557619539070662,0.10145966625896148,0.2267443810035192,0.11738112285295332,0.07016068175333467,0.1106762221777489,0.1064998524750444,0.07974772668759576,0.08063424790014045,0.10314034894665557,0.09292995747292632,0.122705690775206,0.008351270046323718,0.07427143697663402,0.1168361318832009,0.006494120365398872,0.0939290338033398,0.08158114055178542,0.04169545698741043,0.08125188653368966,0.0966340700806862,0.12624826907769293,0.060761354602289416,0.08149259282659785,0.0857599869136385,0.053988960904255215,0.03863587628109726,0.06047393195547889,0.134252533456395,0.04135694289321994,0.06508335341479382,0.06611402992885752,0.06881867170442013,0.07050215088339842,0.07102667989955735,0.0573025979361801,0.08017057496171347,0.07462321979504062,0.06213675293798268,0.0743507679676155,0.09893975244438272,0.11962726405265191,0.047557954212877764,0.10300952938420331,0.01431262759349472,0.11054251341098972,0.08140042383305478,0.07891666389697952,0.06210192215993745,0.9999999999999998,0.04796688482790461,0.062342159644081706,0.11488217079328508,0.04668511139600519,0.09721354280757125,0.03409545698812569,0.058548422995340854,0.12886564517820906,0.052991861788350844,0.12082428818912555,0.04117250151040717,0.08450158402104692,0.04496208359223959,0.05212344826802918,0.05039580340256702,0.03456644975024739,0.05568494119434602,0.009078751937109098,0.06221157467303768,0.10352569268318859,0.09793056829802142,0.0956660677333015,0.11515347559194217,0.05520921371042221,0.12111163657132454,0.04176830822540398,0.0675281417334765,0.06569356521221774,0.027742878993097426,0.06446012660288623,0.04272872358506474,0.09868319758394742,0.04739821667748535,0.07199978157101117,0.06243907418702884,0.037419270401898394,0.07318566071862109,0.06216754374951548,0.042164340341919036,0.05624496521174575,0.06850056495298763,0.05932860753718845,0.09914905529297516,0.04916152543881423,0.08549241831885669
61_anniversary_celebrate_wedding_our,0.23589329289026598,0.0751686057882345,0.004793293257209787,0.09182929635388497,0.06966861344141292,0.11643140247463774,0.11013504840026941,0.06326783482013841,0.09019353584114731,0.17898673496691714,0.07260417009891257,0.09332807928201688,0.005674894363508634,0.0703410357249957,0.09986957237857598,0.09901678650779573,0.05513593131973731,0.12296525360701407,0.09967207463684036,0.07189891630020731,0.06740516151093187,0.04149133384892014,0.09970466966690505,0.12431380745999038,0.005069614729951667,0.057140345444658874,0.06628678281875845,0.002446305366637488,0.07737142916878047,0.04734490683916941,0.060277804561533206,0.05679978283750836,0.1482212673059201,0.10690051013846812,0.048687941382932226,0.035449013623578586,0.3059412539471195,0.0961238709529287,0.08393634715689106,0.05965682216888942,0.07224733921500506,0.09798267649414877,0.1036920911993201,0.2881819836194214,0.1216718719790773,0.09355739456264031,0.11673272743659681,0.029304498721651136,0.15102391473968402,0.05779429078893025,0.06000549343941627,0.04256430537278467,0.09504410614165376,0.07110931428477518,0.020279309240361525,0.0704722150990415,0.0024875906839139845,0.06653687010639002,0.10566016536890345,0.08997536460703179,0.043448777160549394,0.04796688482790461,0.9999999999999992,0.03923971182109011,0.07657828255543661,0.020651028429286598,0.06915958411991142,0.02202530328059965,0.025336181986909904,0.10493888222270278,0.08072830988535432,0.050504868133451716,0.04230144187161365,0.04097712913408669,0.11269606353359567,0.130454930751512,0.0488384498897375,0.026572705822162323,0.12290529478690142,0.003112329606842615,0.044069361112668105,0.06425059886003258,0.04662402046658872,0.06104623819239641,0.03953034591346676,0.04862221772508235,0.03567211620248915,0.027095084806821663,0.04108289697334803,0.06310208494685458,0.04356992853814359,0.10362266875806854,0.02971868584797424,0.059501104148437456,0.04586310769857488,0.043952759685413054,0.05929955839136737,0.061466137621573824,0.18822408149330405,0.04688456820231126,0.057018477934503924,0.04412033675557785,0.0677627890677685,0.06379677333242696,0.030510181850059857,0.13619353835881437,0.032019017765564706
62_stations_restaurants_restaurant_dining,0.30937979269059757,0.22915702200801094,0.02675895289135165,0.13568834087409745,0.11516561459530589,0.13266402077559886,0.0975810920616326,0.08740176830506967,0.13200132867533204,0.16251788450500318,0.18222052318354018,0.20546974563320689,0.00703509387777611,0.1172278278196314,0.1271260436289519,0.16395685748698727,0.09739366691015751,0.09499350433261151,0.15566702742172323,0.26830546012969353,0.10590391533180367,0.12959294471536495,0.21286584635476125,0.1286916590793375,0.013998770095003188,0.13259469802885956,0.1439149394125585,0.014582250127837659,0.0779229981762057,0.06839500776007618,0.07644422488470859,0.08437178893269683,0.08304141638250181,0.09415122589975221,0.07563537981483456,0.12742615413189423,0.07286676816619629,0.0912712817189258,0.03885242662960921,0.0874001729264576,0.08303742530860772,0.043682685086201926,0.07672736496485542,0.0648276448618693,0.086224498505327,0.11068858711593446,0.08653222430516053,0.06981795738622713,0.12559945368072764,0.07610277335611786,0.07230057143239343,0.13992039438296416,0.2543349295427674,0.08431174772535541,0.0607026446078103,0.12111610564002247,0.016932063965816795,0.11057782552555699,0.07944951589818103,0.09499265594684356,0.06988566311885229,0.062342159644081706,0.03923971182109011,0.9999999999999998,0.07287202573857501,0.07132405474350849,0.060338987583347256,0.03553185616427217,0.05664653052145716,0.09736973487280015,0.10139821543439072,0.07072020790372316,0.07557595125577422,0.05757019742116895,0.05561940458099076,0.051369726854607514,0.07251845612665694,0.08011424431117904,0.06346854510987252,0.010741062649472591,0.06898840867304423,0.057239584022760824,0.05449316268465168,0.06268823485573258,0.08118056750447382,0.09612525961210255,0.05830276276745103,0.062367731059282415,0.05329219685610399,0.055762242498449556,0.03695783105987901,0.04793082614806567,0.22216408060265788,0.11610037441175171,0.04788922555398883,0.0617569954627056,0.10202676614806663,0.03285103297951926,0.06273356169809428,0.062455040721685555,0.08911393661045865,0.05917338754810368,0.04150436195233471,0.054104827526318504,0.06878259248996114,0.06341745071645913,0.04687993270986018
63_early_ready_check_call,0.3666680019063104,0.12383273692230685,0.008978852318658755,0.1641948194678088,0.14222832252117446,0.1917974800424599,0.10419647500537003,0.11136141632531396,0.15198759835984482,0.17358496855820735,0.13984034239530374,0.1884874824357737,0.006226907630257519,0.11067417662082442,0.1703115880723519,0.16847550716479598,0.11654248266582301,0.2068402048270711,0.10176848981275546,0.12223626863211835,0.11320648714323167,0.09701583924902787,0.1091998853502052,0.17687146282380908,0.009806846985165124,0.11103578038051869,0.11001368043264793,0.00466656242855005,0.16040629147415392,0.11145533979902585,0.07052388072184398,0.14570877773492277,0.11034262745528967,0.2710733067146408,0.13965150754093436,0.14430124668872715,0.13539193879357497,0.09008917356037735,0.06520628942519503,0.11447516640289254,0.24786139820775174,0.06718873753632006,0.10158195519335321,0.15427037618337613,0.09469466497339483,0.10247657205856144,0.07680812406385452,0.06329818519425309,0.11109288823960564,0.07830001132060184,0.0705231595550483,0.06641553527037021,0.1641007617726531,0.1843021781680868,0.04020098003497948,0.1173237851228956,0.10654894190295533,0.1077951693141218,0.1516552357403152,0.11336539489567168,0.07134865188973334,0.11488217079328508,0.07657828255543661,0.07287202573857501,1.0000000000000002,0.033656861508834145,0.16126753131273186,0.2729555366247437,0.0536026127532708,0.22100584222274713,0.10172489968846699,0.1339915262914606,0.0601934363295802,0.07465265533076752,0.06588379593702497,0.07484344452490305,0.06570547804207459,0.044804890385925444,0.08370680784065095,0.018044732926731356,0.059763888255088,0.15608823107687908,0.10290546364616981,0.13482216318883256,0.13614646638217334,0.05768375505277884,0.14618983412433803,0.10117516311077018,0.09673182910749624,0.1153794353601318,0.04363035217988967,0.07483612598293853,0.06645758763917572,0.10129846375331156,0.058729753676451724,0.10678724676026073,0.10634602130742347,0.05607275946251374,0.06177941638075869,0.21395239338734176,0.05499845820907355,0.09354814947005982,0.18553111425755373,0.09577583094220048,0.06367825886928179,0.07093066687011336,0.07304744698691042
64_star_stars_five_category,0.16189213859266283,0.07498299484306893,0.007222317654712682,0.11392430403774663,0.06848415266410221,0.06711003236457569,0.08865314104402881,0.06603964053845299,0.05885015365708347,0.0822521823345831,0.06378072590587634,0.07361652416941254,0.002514862849846838,0.047188813039179836,0.06784729251185732,0.11697650104517444,0.13363269212345086,0.05984999534546118,0.08594974720450352,0.07393630659170047,0.04874623637314704,0.05883314760671367,0.08138562084930466,0.07776720194436068,0.002936312826878028,0.06124564381924279,0.08309549527033086,0.0032949994111046723,0.05704073573078966,0.05150314444532757,0.018340987987996157,0.06626977965601,0.06756455321941457,0.040637929794146155,0.062304808752609894,0.03328061701363302,0.03588937992574211,0.053459361727863614,0.036632063269394784,0.028658032380193637,0.05449700791137711,0.03441119145926801,0.05675234245164543,0.03642632468942573,0.050844225494274774,0.08209527743385192,0.040711247076925645,0.05371923328849786,0.061183171467128775,0.06087775791863174,0.12273669670942304,0.07382810345356872,0.04824601744279787,0.045526320754041255,0.07818804785161414,0.06094538208610299,0.007739533795872756,0.6448458170484506,0.035798598108140935,0.05254530436834236,0.040092451580374666,0.04668511139600519,0.020651028429286598,0.07132405474350849,0.033656861508834145,1.0000000000000002,0.04856707240819154,0.018619130598486387,0.02901512708814793,0.050062613202329874,0.06921637945152591,0.05407785391917675,0.04033138464497996,0.03086497283615334,0.0313007847273794,0.04933047875229724,0.04343328992278286,0.023060135019173613,0.022957049828445965,0.01295662024278159,0.059977502298751456,0.030721481235188405,0.038891053424822984,0.08307926487626707,0.033907341075638815,0.049888287600784745,0.032641197309587026,0.041092492576707426,0.02624235675887515,0.05107973531497547,0.024602140550317897,0.03751143099524012,0.03693846923195097,0.05820701275778918,0.04502474768459163,0.03154858983065502,0.025279816250322742,0.029498949771275082,0.027788763124192685,0.039977546021602334,0.0850422820900384,0.03572671846545892,0.03585303634807014,0.036971907319890765,0.027732806061844695,0.029922000866730525,0.07428283210711131
65_room_nice_was_lovely,0.3135436677557039,0.11502646606069061,0.003584476622081586,0.23415464400281227,0.1700870628458266,0.2181085406665985,0.08695116687578945,0.12943043220044229,0.1361107525070336,0.12413288620804712,0.14085891388774308,0.13890824624139395,0.0014629087641712544,0.12232454298083856,0.16294964232248646,0.16854155139162616,0.14689081706498194,0.18901252959277695,0.14862960319824683,0.09571259761405657,0.13055591555562482,0.17530704167837632,0.14836183556372892,0.15018239189605684,0.002114434603454903,0.10306773192440209,0.1471127104823109,0.002040006635247903,0.1338232608177331,0.08452211846191789,0.02306418241248854,0.11389551189183847,0.1551403870534107,0.10887245208433963,0.08422183235829017,0.08180303858070409,0.08333038133909934,0.07529488943269214,0.06996833707214205,0.07868086147292945,0.07662378005678147,0.0493824549034282,0.08831949858747488,0.14670111249312315,0.10382071020676514,0.09182599895075788,0.06192964114492652,0.09189433499004793,0.1037862690971101,0.06084835443014201,0.07625450864223872,0.12961731944681348,0.10339500514499601,0.08368732784622476,0.13749748658218022,0.15023914844394184,0.009655025538409735,0.08621033097999868,0.12165803930033364,0.09001964675764274,0.05700814989726374,0.09721354280757125,0.06915958411991142,0.060338987583347256,0.16126753131273186,0.04856707240819154,1.0000000000000004,0.05516036902849906,0.08470707878012233,0.09268415925113453,0.06642500086786887,0.13068165436784396,0.04588055595972497,0.07088852372863919,0.051905804166724565,0.06059327348170879,0.05770029247275527,0.07089586128083575,0.07843484269852061,0.006351948531103814,0.09180466365007721,0.1264729548039979,0.15499984299801842,0.21550646864791098,0.05632377757552703,0.04528469020482504,0.27643165271868375,0.06900421887398411,0.19853394738059427,0.11854951207342262,0.04196838843703237,0.06635972616406233,0.08203309475240045,0.07128853085730891,0.04812203057436893,0.05824364545613194,0.05153610035914652,0.04536459878247917,0.09248115091119243,0.06838271415177827,0.09023614153591944,0.06552956935390493,0.1323428648169259,0.0657400393925875,0.10135477359622254,0.034014136527036894,0.06628768680391206
